                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    161,                0.72392,                0.60644,                 1.0524,                0.87237,                0.68431,                0.72254,                0.63227,                    nan,                    nan,                    nan,             0.00019357,             0.00019357,             0.00019357
                    162,                0.73313,                0.61285,                 1.0631,                 0.8716,                0.67654,                0.71921,                0.62218,                    nan,                    nan,                    nan,             0.00018907,             0.00018907,             0.00018907
                    163,                0.72695,                 0.6084,                 1.0661,                0.86747,                0.68113,                0.72279,                0.63391,                    nan,                    nan,                    nan,             0.00018457,             0.00018457,             0.00018457
                    164,                0.72775,                0.60637,                 1.0596,                0.87182,                0.68191,                0.72199,                0.62009,                    nan,                    nan,                    nan,             0.00018007,             0.00018007,             0.00018007
                    165,                0.71477,                0.58691,                 1.0539,                0.87648,                0.68104,                 0.7205,                 0.6256,                    nan,                    nan,                    nan,             0.00017557,             0.00017557,             0.00017557
                    166,                0.71953,                 0.5996,                 1.0627,                0.89165,                0.67262,                0.71922,                0.62599,                    nan,                    nan,                    nan,             0.00017107,             0.00017107,             0.00017107
                    167,                0.72295,                0.59288,                 1.0484,                0.90001,                0.68479,                 0.7261,                0.62314,                    nan,                    nan,                    nan,             0.00016657,             0.00016657,             0.00016657
                    168,                0.71244,                0.58603,                 1.0464,                0.87337,                0.66197,                0.71773,                0.62543,                    nan,                    nan,                    nan,             0.00016207,             0.00016207,             0.00016207
                    169,                0.72049,                0.58821,                 1.0564,                0.89393,                 0.6473,                0.71227,                0.62046,                    nan,                    nan,                    nan,             0.00015758,             0.00015758,             0.00015758
                    170,                0.73433,                  0.594,                 1.0639,                0.91046,                0.63417,                0.71273,                0.61546,                    nan,                    nan,                    nan,             0.00015308,             0.00015308,             0.00015308
                    171,                0.71449,                0.58733,                 1.0641,                0.86399,                0.68526,                0.71611,                0.62472,                    nan,                    nan,                    nan,             0.00014858,             0.00014858,             0.00014858
                    172,                0.71107,                0.57461,                 1.0519,                0.88412,                0.67113,                0.71592,                0.62138,                    nan,                    nan,                    nan,             0.00014408,             0.00014408,             0.00014408
                    173,                 0.7198,                0.59129,                 1.0612,                0.90957,                0.66676,                0.72393,                0.63159,                    nan,                    nan,                    nan,             0.00013958,             0.00013958,             0.00013958
                    174,                0.70263,                0.57942,                 1.0424,                 0.9033,                0.67249,                0.72062,                0.62412,                    nan,                    nan,                    nan,             0.00013508,             0.00013508,             0.00013508
                    175,                0.70728,                0.57716,                 1.0493,                0.87561,                0.65566,                0.71909,                 0.6215,                    nan,                    nan,                    nan,             0.00013058,             0.00013058,             0.00013058
                    176,                 0.7282,                 0.5778,                 1.0544,                0.89187,                0.66501,                0.72213,                0.62095,                    nan,                    nan,                    nan,             0.00012608,             0.00012608,             0.00012608
                    177,                0.70239,                0.55851,                 1.0378,                0.86195,                0.67083,                0.72154,                 0.6282,                    nan,                    nan,                    nan,             0.00012158,             0.00012158,             0.00012158
                    178,                0.69415,                 0.5803,                  1.044,                0.86442,                0.66207,                0.72135,                0.62051,                    nan,                    nan,                    nan,             0.00011708,             0.00011708,             0.00011708
                    179,                0.71594,                0.58101,                 1.0568,                0.88088,                0.65921,                0.71885,                0.61806,                    nan,                    nan,                    nan,             0.00011258,             0.00011258,             0.00011258
                    180,                0.71842,                0.58309,                  1.048,                 0.8613,                0.67781,                0.72005,                0.62085,                    nan,                    nan,                    nan,             0.00010808,             0.00010808,             0.00010808
                    181,                0.70941,                0.57072,                 1.0513,                0.90265,                0.66814,                0.72434,                0.62415,                    nan,                    nan,                    nan,             0.00010358,             0.00010358,             0.00010358
                    182,                0.70181,                0.55368,                 1.0364,                0.88314,                0.69072,                  0.722,                 0.6252,                    nan,                    nan,                    nan,             9.9081e-05,             9.9081e-05,             9.9081e-05
                    183,                0.71533,                0.55954,                 1.0376,                 0.8962,                0.67114,                0.71718,                0.62136,                    nan,                    nan,                    nan,             9.4581e-05,             9.4581e-05,             9.4581e-05
                    184,                0.69577,                0.57319,                 1.0374,                0.88183,                0.66498,                0.72005,                0.63098,                    nan,                    nan,                    nan,             9.0082e-05,             9.0082e-05,             9.0082e-05
                    185,                0.69508,                0.57049,                  1.038,                0.89423,                0.67252,                0.72058,                0.62577,                    nan,                    nan,                    nan,             8.5582e-05,             8.5582e-05,             8.5582e-05
                    186,                 0.6891,                0.55278,                 1.0326,                0.90722,                 0.6784,                0.72127,                0.62337,                    nan,                    nan,                    nan,             8.1083e-05,             8.1083e-05,             8.1083e-05
                    187,                0.70024,                0.55675,                 1.0383,                 0.9044,                 0.6793,                0.72502,                0.62784,                    nan,                    nan,                    nan,             7.6583e-05,             7.6583e-05,             7.6583e-05
                    188,                0.69195,                0.56091,                 1.0403,                0.91401,                0.67101,                0.72437,                0.62463,                    nan,                    nan,                    nan,             7.2084e-05,             7.2084e-05,             7.2084e-05
                    189,                0.69727,                 0.5635,                 1.0349,                0.90392,                0.67468,                0.72223,                0.62996,                    nan,                    nan,                    nan,             6.7584e-05,             6.7584e-05,             6.7584e-05
                    190,                0.68689,                0.55495,                 1.0356,                0.88578,                0.68191,                0.72396,                0.63273,                    nan,                    nan,                    nan,             6.3085e-05,             6.3085e-05,             6.3085e-05
                    191,                0.62223,                0.47051,                0.98998,                0.85462,                0.67848,                0.71227,                0.61581,                    nan,                    nan,                    nan,             5.8585e-05,             5.8585e-05,             5.8585e-05
                    192,                0.63215,                 0.4724,                0.99918,                0.85874,                0.68284,                0.71589,                0.62141,                    nan,                    nan,                    nan,             5.4086e-05,             5.4086e-05,             5.4086e-05
                    193,                0.63046,                0.46378,                0.98965,                0.84253,                0.68355,                 0.7205,                0.62752,                    nan,                    nan,                    nan,             4.9586e-05,             4.9586e-05,             4.9586e-05
                    194,                0.62284,                0.46435,                0.99379,                0.88228,                0.66708,                0.72555,                0.63098,                    nan,                    nan,                    nan,             4.5086e-05,             4.5086e-05,             4.5086e-05
                    195,                0.61901,                0.46722,                0.99293,                0.89379,                0.66819,                0.72721,                0.63318,                    nan,                    nan,                    nan,             4.0587e-05,             4.0587e-05,             4.0587e-05
                    196,                0.62139,                0.45811,                0.99777,                0.90616,                0.67563,                0.72664,                0.63151,                    nan,                    nan,                    nan,             3.6087e-05,             3.6087e-05,             3.6087e-05
                    197,                 0.6167,                0.46846,                0.98696,                0.89605,                0.67896,                0.72621,                0.63027,                    nan,                    nan,                    nan,             3.1588e-05,             3.1588e-05,             3.1588e-05
                    198,                0.62231,                0.45535,                0.99253,                0.89656,                0.67581,                0.72688,                0.63405,                    nan,                    nan,                    nan,             2.7088e-05,             2.7088e-05,             2.7088e-05
                    199,                0.61143,                0.46045,                0.98815,                0.88815,                 0.6759,                0.72539,                0.63305,                    nan,                    nan,                    nan,             2.2589e-05,             2.2589e-05,             2.2589e-05
                    200,                0.61124,                0.45382,                0.99072,                 0.9124,                0.66397,                0.72608,                0.63076,                    nan,                    nan,                    nan,             1.8089e-05,             1.8089e-05,             1.8089e-05
