                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    138,                 0.6318,                0.51757,                 1.1944,                 0.9625,                0.94943,                0.98884,                0.86554,                0.54765,                0.42253,                 1.0993,              0.0006536,              0.0006536,              0.0006536
                    139,                0.62438,                0.51221,                 1.1907,                0.95734,                0.93801,                0.98544,                0.84731,                0.55858,                0.45848,                 1.1218,              0.0006437,              0.0006437,              0.0006437
                    140,                0.63178,                0.52733,                 1.1846,                0.96131,                 0.9322,                0.98476,                0.85594,                0.54716,                0.45297,                 1.1136,              0.0006338,              0.0006338,              0.0006338
                    141,                0.62339,                0.51785,                 1.1835,                0.95481,                 0.9429,                0.98796,                  0.859,                0.55046,                0.43627,                 1.1122,              0.0006239,              0.0006239,              0.0006239
                    142,                0.64251,                0.54302,                 1.2087,                0.96154,                0.93817,                0.98708,                0.85907,                 0.5572,                0.43846,                 1.1203,               0.000614,               0.000614,               0.000614
                    143,                0.63808,                 0.5451,                 1.2058,                0.94595,                0.94943,                0.98514,                0.85492,                 0.5597,                0.45069,                 1.1227,              0.0006041,              0.0006041,              0.0006041
                    144,                0.63446,                0.52576,                 1.1911,                0.96648,                0.93801,                0.98722,                0.85951,                0.55521,                0.42353,                 1.1128,              0.0005942,              0.0005942,              0.0005942
                    145,                0.62838,                0.53052,                 1.1926,                0.95058,                0.94143,                0.98464,                0.85614,                 0.5458,                0.45551,                 1.0972,              0.0005843,              0.0005843,              0.0005843
                    146,                0.62237,                0.51252,                 1.1845,                0.95419,                 0.9515,                0.98847,                0.86657,                0.54892,                0.43221,                 1.0975,              0.0005744,              0.0005744,              0.0005744
                    147,                0.61727,                 0.5003,                 1.1802,                0.94142,                0.94376,                0.98543,                0.86047,                0.54969,                0.45325,                 1.0957,              0.0005645,              0.0005645,              0.0005645
                    148,                0.63427,                0.51967,                 1.1889,                0.94623,                 0.9478,                0.98564,                0.85962,                0.54694,                0.45109,                 1.0994,              0.0005546,              0.0005546,              0.0005546
                    149,                0.61435,                0.52117,                 1.1942,                0.96458,                0.93298,                0.98656,                0.85727,                0.54578,                0.42751,                 1.1028,              0.0005447,              0.0005447,              0.0005447
                    150,                0.62007,                0.51727,                  1.188,                0.95749,                0.93801,                0.98534,                0.85673,                 0.5483,                0.44633,                 1.1074,              0.0005348,              0.0005348,              0.0005348
                    151,                0.62482,                0.61291,                 1.1829,                0.95402,                0.94773,                0.98568,                0.85971,                0.54429,                0.43242,                 1.0935,              0.0005249,              0.0005249,              0.0005249
                    152,                0.62233,                0.50556,                 1.1812,                0.96276,                0.95922,                0.99013,                0.87144,                0.54356,                0.41391,                 1.0978,               0.000515,               0.000515,               0.000515
                    153,                0.60921,                0.50549,                 1.1749,                0.94496,                0.94454,                0.98408,                0.85505,                0.54077,                0.45246,                 1.0993,              0.0005051,              0.0005051,              0.0005051
