                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    154,                0.58468,                0.46365,                 1.0453,                0.98085,                0.96078,                0.98942,                0.88945,                 0.4868,                 0.3665,                 1.0565,              0.0004952,              0.0004952,              0.0004952
                    155,                0.57836,                0.45645,                 1.0446,                0.98477,                0.96405,                0.98872,                0.88272,                 0.4893,                0.38762,                 1.0475,              0.0004853,              0.0004853,              0.0004853
                    156,                0.60002,                0.46244,                 1.0551,                0.97199,                0.96394,                0.98972,                0.88863,                 0.4888,                0.37246,                 1.0533,              0.0004754,              0.0004754,              0.0004754
                    157,                0.58031,                0.46092,                 1.0434,                0.98203,                0.96895,                0.99007,                0.88913,                0.48442,                0.37257,                 1.0462,              0.0004655,              0.0004655,              0.0004655
                    158,                0.56603,                0.44511,                 1.0423,                0.98484,                0.95529,                 0.9885,                0.89213,                0.47651,                0.37643,                 1.0393,              0.0004556,              0.0004556,              0.0004556
                    159,                0.59376,                 0.4632,                 1.0655,                0.97183,                0.95827,                0.98809,                0.89558,                0.46952,                 0.3768,                 1.0338,              0.0004457,              0.0004457,              0.0004457
                    160,                0.56744,                0.44719,                 1.0397,                0.96896,                0.96905,                0.99024,                0.89788,                0.47495,                0.36572,                  1.047,              0.0004358,              0.0004358,              0.0004358
                    161,                0.57406,                0.44993,                 1.0385,                0.97995,                0.96078,                0.99078,                0.89665,                0.47332,                0.35861,                 1.0374,              0.0004259,              0.0004259,              0.0004259
                    162,                0.58628,                0.46478,                 1.0548,                0.98657,                0.96019,                 0.9914,                0.88908,                0.49076,                0.36497,                 1.0483,               0.000416,               0.000416,               0.000416
                    163,                0.56929,                0.44359,                 1.0396,                0.98505,                0.96923,                0.99061,                0.89421,                 0.4711,                0.35322,                 1.0278,              0.0004061,              0.0004061,              0.0004061
                    164,                0.56559,                0.44261,                  1.036,                0.98318,                 0.9554,                0.98954,                0.89574,                0.46512,                0.36341,                 1.0299,              0.0003962,              0.0003962,              0.0003962
                    165,                0.57634,                0.44656,                 1.0409,                0.98175,                0.96706,                0.99109,                 0.8971,                0.47175,                0.36004,                 1.0369,              0.0003863,              0.0003863,              0.0003863
                    166,                0.57448,                0.45893,                 1.0323,                0.96092,                0.96732,                0.98808,                0.89242,                0.46945,                0.37311,                 1.0376,              0.0003764,              0.0003764,              0.0003764
                    167,                0.57044,                0.43111,                 1.0321,                0.98273,                0.96569,                0.98954,                0.89179,                0.47262,                 0.3625,                 1.0369,              0.0003665,              0.0003665,              0.0003665
                    168,                0.56804,                0.45104,                  1.033,                0.97858,                0.97065,                0.99009,                0.88931,                  0.485,                0.36937,                  1.048,              0.0003566,              0.0003566,              0.0003566
                    169,                0.57208,                0.44223,                 1.0356,                0.97872,                0.96732,                0.99023,                0.88642,                0.49267,                0.36029,                 1.0599,              0.0003467,              0.0003467,              0.0003467
                    170,                0.57024,                  0.425,                 1.0227,                0.97947,                0.96078,                0.98806,                0.88714,                0.48588,                0.36244,                  1.054,              0.0003368,              0.0003368,              0.0003368
                    171,                0.56899,                0.45416,                 1.0485,                 0.9736,                0.96569,                0.98929,                0.88919,                0.48791,                0.36374,                 1.0517,              0.0003269,              0.0003269,              0.0003269
                    172,                0.56112,                0.43834,                 1.0242,                0.97206,                 0.9664,                0.99058,                0.89362,                0.47379,                0.35505,                 1.0362,               0.000317,               0.000317,               0.000317
                    173,                0.57343,                0.44484,                 1.0366,                0.97373,                 0.9691,                0.98946,                0.89174,                0.47394,                0.35822,                 1.0395,              0.0003071,              0.0003071,              0.0003071
                    174,                0.55745,                0.44102,                 1.0231,                 0.9761,                0.96405,                 0.9887,                0.88943,                 0.4719,                0.36267,                 1.0372,              0.0002972,              0.0002972,              0.0002972
                    175,                 0.5477,                0.42439,                 1.0185,                0.98221,                0.96732,                0.98974,                0.89507,                0.47013,                0.34374,                 1.0394,              0.0002873,              0.0002873,              0.0002873
                    176,                0.55093,                0.43667,                   1.03,                0.97576,                0.96569,                0.98882,                0.89045,                0.47649,                0.35708,                 1.0485,              0.0002774,              0.0002774,              0.0002774
                    177,                0.57286,                0.45509,                  1.049,                0.97842,                0.96318,                0.98774,                 0.8939,                0.47348,                0.35657,                 1.0405,              0.0002675,              0.0002675,              0.0002675
                    178,                0.55597,                0.43575,                 1.0348,                 0.9829,                0.96405,                0.98949,                0.89428,                0.46901,                0.34451,                 1.0375,              0.0002576,              0.0002576,              0.0002576
                    179,                0.55239,                0.42774,                 1.0377,                0.98097,                0.96569,                0.99006,                0.89365,                0.46083,                0.34905,                 1.0295,              0.0002477,              0.0002477,              0.0002477
                    180,                0.55988,                0.44016,                 1.0401,                0.98024,                0.97257,                0.99091,                0.89664,                0.46249,                0.34883,                 1.0338,              0.0002378,              0.0002378,              0.0002378
                    181,                0.55989,                0.42704,                 1.0379,                0.98178,                0.96829,                0.99093,                0.89769,                0.46217,                0.34587,                 1.0296,              0.0002279,              0.0002279,              0.0002279
                    182,                0.55177,                0.43123,                 1.0298,                0.97703,                0.97222,                0.99034,                 0.9018,                0.45607,                 0.3433,                 1.0262,               0.000218,               0.000218,               0.000218
                    183,                 0.5455,                0.42091,                 1.0216,                0.98219,                0.96569,                0.99001,                0.89974,                0.46229,                0.34306,                 1.0339,              0.0002081,              0.0002081,              0.0002081
                    184,                0.56515,                0.44176,                 1.0404,                0.97628,                0.96569,                 0.9905,                0.89456,                0.47342,                0.35557,                 1.0408,              0.0001982,              0.0001982,              0.0001982
                    185,                0.54317,                0.42037,                 1.0231,                0.98178,                0.96855,                0.99157,                0.90151,                0.46055,                0.34766,                 1.0311,              0.0001883,              0.0001883,              0.0001883
                    186,                0.53076,                0.42493,                 1.0227,                 0.9851,                0.97196,                0.99166,                0.90021,                0.46699,                0.33769,                 1.0319,              0.0001784,              0.0001784,              0.0001784
                    187,                0.54641,                 0.4224,                 1.0255,                 0.9847,                0.96895,                0.99148,                0.90083,                0.45993,                0.33775,                 1.0284,              0.0001685,              0.0001685,              0.0001685
                    188,                0.54822,                  0.425,                   1.02,                 0.9851,                0.97214,                0.99027,                0.90058,                0.46368,                0.34637,                 1.0327,              0.0001586,              0.0001586,              0.0001586
                    189,                 0.5309,                0.40911,                 1.0146,                0.98351,                0.97458,                0.99089,                0.90531,                0.45252,                0.34145,                 1.0223,              0.0001487,              0.0001487,              0.0001487
                    190,                 0.5293,                0.41203,                 1.0151,                0.98263,                0.97712,                0.99095,                0.90227,                0.45856,                0.33571,                 1.0278,              0.0001388,              0.0001388,              0.0001388
                    191,                0.49783,                0.43125,                0.99263,                 0.9826,                0.95915,                0.98906,                0.88202,                0.49398,                0.35987,                 1.0591,              0.0001289,              0.0001289,              0.0001289
                    192,                0.51227,                0.40941,                0.99775,                 0.9771,                0.96732,                0.98938,                 0.8821,                0.49667,                0.36673,                 1.0636,               0.000119,               0.000119,               0.000119
                    193,                0.49386,                0.53018,                0.98311,                0.96398,                  0.962,                0.98857,                0.87828,                0.49965,                0.37637,                 1.0621,              0.0001091,              0.0001091,              0.0001091
                    194,                0.48345,                 0.4038,                0.99003,                0.96935,                0.95915,                0.98928,                0.88355,                0.48552,                0.37166,                 1.0541,               9.92e-05,               9.92e-05,               9.92e-05
                    195,                0.48131,                0.39778,                0.98073,                0.97605,                0.96405,                0.98974,                 0.8878,                0.47795,                0.35195,                 1.0457,               8.93e-05,               8.93e-05,               8.93e-05
                    196,                0.48474,                0.38433,                0.97504,                0.98497,                0.96404,                0.99032,                0.88968,                0.48427,                0.34969,                 1.0478,               7.94e-05,               7.94e-05,               7.94e-05
                    197,                0.47846,                0.37228,                0.99471,                 0.9833,                0.96405,                0.99004,                0.89181,                0.48047,                0.34605,                 1.0487,               6.95e-05,               6.95e-05,               6.95e-05
                    198,                0.47353,                0.37789,                0.97188,                0.97957,                0.95915,                 0.9895,                0.88995,                0.48247,                 0.3528,                 1.0525,               5.96e-05,               5.96e-05,               5.96e-05
                    199,                0.48007,                0.36843,                0.99106,                0.98003,                0.96224,                0.98964,                0.89251,                0.47428,                0.34857,                 1.0456,               4.97e-05,               4.97e-05,               4.97e-05
                    200,                0.47516,                0.38049,                0.97371,                0.98477,                0.96242,                0.98992,                0.89339,                0.47974,                0.35031,                 1.0483,               3.98e-05,               3.98e-05,               3.98e-05
